,내용,날짜
1145,하나는 택이 없어진채로 왔네요..? 별도 안전포장이나 그런게 없어서 치약에 먼지같은게 엄청 붙어있어서 불안해여...,22.02.20.
1146,치약은 괜찮은것같은데 배송이 오래 걸리긴했어요~,22.02.20.
1147,배송 빠르고 제품이야 뭐 말할 것도 없습니다,22.02.20.
1148,믿고 재구매 상품입니다 잘 쓰고있어요,22.02.20.
1149,좋아요! 저렴하게 잘 구입하였습니다.,22.02.20.
1150,평생 써본 치약중 가장 개운합니다.,22.02.20.
1151,늘쓰던것 가격만 착하며누좋겟네요,22.02.20.
1152,좋아요 근데 세워두기가 어려워요,22.02.20.
1153,개운하고 좋아요 또구매할께요,22.02.20.
1154,"개운하고, 좋아요 만족합니다",22.02.20.
1155,상쾌하고 뽀도독 맘에들어요,22.02.20.
1156,저렴하게 잘 샀어요 개이득,22.02.20.
1157,상쾌하고 너무 좋습니다.,22.02.20.
1158,늘 쓰던 제품 입니다.,22.02.20.
1159,리뷰보고 샀어요~^^,22.02.20.
1160,"몇년째 쓰고 있어요~~
저렴하게 잘 구매햄ㅅ어요~^^",22.02.20.
1161,너무너무좋아요 이거만 입어여,22.02.20.
1162,"덴티스테 치약만 쓰고 있어요.
이거 쓰고 나서는 다른 치약은 못 쓰겠네요.
상쾌하고 깔끔한 느낌에 우리 가족에게는 최고입니다.
그동안은 계속 160g짜리로 11개 구성으로 구입했다가 200g으로 바꾸었어요. 더 마음에 듭니다.
너무너무 만족하고 추천해요.",22.02.19.
1163,"3년째 쓰고 있는데 개운하고 상큼한 입안 느낌이 좋다.
입냄새도 많이 잡아주고 자고 나서도 입안 텁텁함이 덜 느껴진다.",22.02.19.
1164,"예전에 썼다가 다시 생각나서 구매했습니다.
아침에 확실히 입냄새 덜 나고 좋아요..?",22.02.19.
1165,늘 쓰던 치약을 저렴한 가격에 적립금까지 받고 구매할 수 있어서 좋았습니다ㆍ향도 진하지 않고 개운합니다 ^^,22.02.19.
1166,"평소에 항상 쓰는 제품이고, 양치 후 입안이 아주 개운해서 좋아요.",22.02.19.
1167,첨 사용했는데 입안에 개운함이 느껴지네요~한달은 족히 사용해봐야 알겠지만 상품평이너무좋아서 믿음이 가네요~,22.02.19.
1168,몇년째 이것만 써요 다른 치약은 이제 못쓰겠더라구요ㅋㅋ,22.02.19.
1169,"정말효과있는치약인듯..
사용중 주동이 더러워지는건..^^;",22.02.19.
1170,"늘 믿고 쓰는 제품~ 저렴하게 구입했어요..^^
다른 제품들 보다 개운하고 만족도가 높습니다.^^",22.02.19.
1171,후기가 좋아 구매했어요~ 기대가 큽니다. 잘 쓸께요^^,22.02.19.
1172,암웨이꺼만쓰다가 주위에서 추천하길래 함 사봤어용. 입안이 시원시원 잘닦이는듯,22.02.19.
1173,치야을 보일수도 없고 잘 사용하고 있습니다..,22.02.19.
1174,배송 빠르고 치약은 늘 쓰던거라 좋습니다.,22.02.19.
1175,늘 사용하던 제품! 배송도 빠르고 좋아요.,22.02.19.
1176,좋은데 담재구매할땐 튜뷰형으로해야겠써요치약입구에 치약이덕지덕지 묻어나와서 짜증나요,22.02.19.
1177,원래 쓰던제품 몇개 안남아 구잊했어요,22.02.19.
1178,"배송 빨라요
좋다고 해서 한번 사봤어요",22.02.19.
1179,가격이 착하게 나와서 주문 했습니다,22.02.19.
1180,워낙 유명해서 꾸준히 더 써볼게요,22.02.19.
1181,늘던 제품인데 저렴하게 잘샀어요,22.02.19.
1182,매번 사용하는 제품이에요 좋아요,22.02.19.
1183,개운한게 이게 좋아 계속 씁니다,22.02.19.
1184,상쾌하고 좋아요 항상 쓰는 치약,22.02.19.
1185,제일 상쾌한 치약 써본것중 최고,22.02.19.
1186,빠른배송좋아요.잘 써볼게요.,22.02.19.
1187,좋아요 깔끔해요 잘쓸께여,22.02.19.
1188,여러가지 치약을 써 봤지만 덴티스테 처럼 개운한 치약은 못 봤어요 제품은 더 이상 말할 거 없고 친구처럼 같이 가는 치약,22.02.19.
1189,빠른배송 만족합니다,22.02.19.
1190,"가격이 비싼거같은데 그만한 가격값하는지
잘 사용해보겠습니다",22.02.19.
1191,"덴티스테 치약은 쟁여두고 사용하는 치약입니다,상쾌하고 좋아요!",22.02.19.
1192,언젠가부터 쟁여놓고 쓰고 있는 치약입니다ㆍ튜브의 특성상 조금 남았을 때 짜서 쓰는 게 불편하긴 한데 양치하고 나면 개운하니 좋습니다ㆍ,22.02.19.
1193,매일매일하루세번네번열심히쓰고있어요,22.02.19.
1194,사용하고 나면 입안이 깔끔하고 시원하네요,22.02.19.
1195,"좋은 치약을 홈쇼핑 중 가장 저렴한 가격(할인,적립금 등등)에 구입할 수 있어서 좋았습니다ㆍ이런 혜택이 자주 있었으면 좋겠습니다ㆍ고맙습니다! ^^",22.02.19.
1196,너무너무 상쾌하고 개운해요,22.02.19.
1197,"한번 구매하니 계속구매하고 있네요.
상쾌하고 기분이 좋습니다.",22.02.19.
1198,"재구애구요 용량도크고가격도좋구
양치후개운함은dentist 따로올게없는거같아요
빠른배송감사드려요",22.02.18.
1199,아이들이 거부가 없고 충치예방. 입냄새 방지에 괜찮은듯 좋아서 꾸준히 쓰고 있어요.,22.02.18.
1200,회사 직원이 추천해서 주문했어요 그리고 제가 좋아하는 기업의 제품,22.02.18.
1201,"가격 저렴하고 좋아요..
그런데 끝까지 짜서 쓰질 못해요",22.02.18.
1202,"계속 쓰는 제품이에요~
저렴하게 잘 구매했습니다 ~~",22.02.18.
1203,계속 쓰던거라 떨어질 때 되면 재구매합니다.,22.02.18.
1204,항상 쓰고있는데 입안이 상쾌해져서 좋아요,22.02.18.
1205,거의 다 사용해가네요 또 주문해야겠어요,22.02.18.
1206,정말 입마름이 없이 상쾌함이 오래가네요,22.02.18.
1207,비싼 치약인만큼 효과를 잘 모르겠네요,22.02.18.
1208,싸게 잘 샀어요. 배송도 엄청 빠르고.,22.02.18.
1209,치약이 향기도 좋고 잘 닦기고 좋아요,22.02.18.
1210,배송도 빠르고 상품도 잘받았습니다,22.02.18.
1211,치키치카 할 맛이가 나눈구만!!!!!,22.02.18.
1212,"늦게 배송되었지만
제품은 좋아요",22.02.18.
1213,항상 즐겨쓰는 치약 좋아요,22.02.18.
1214,만족스러워요 잘쓰는 중,22.02.18.
1215,한번 써봤는데 깔끔해요,22.02.18.
1216,입안이 상큼하고 좋아요,22.02.18.
1217,제일 좋은것 같아요,22.02.18.
1218,"유명한 치약이라 믿고 구매햇어요
엄청 개운한거같어요",22.02.18.
1219,"가성비좋아재구매했어요
사은품? 감사합니다.",22.02.18.
1220,배송 빨랐고 상품 좋아요 좋아,22.02.18.
1221,처음써보는데...일반 치약의 개운함은 적지만 텁텁함이 상당히 적고 정말로 구취에는 탁월한것 같아요~,22.02.17.
1222,늘 쓰는 제품입니다 양치 후 상쾌함이 좋다고 애들도 이것만 쓰려하네요 구성이 좋아서 구매했어요,22.02.17.
1223,자기전 양치하고 잤는데 아침에도 입안이 개운해요 계속 주문해서 쓸것같네요,22.02.17.
1224,이거쓰다가 다른치약을 못쓰겠네요 개운함이 확실히 다르고 텁텁함도 없어요,22.02.17.
1225,"상쾌하고 개운함이 오래가요~
낱개만 사서 써보고 좋아서 시켰어요 굿!!!",22.02.17.
1226,향도 좋도 개운하게 잘 닦여지는 것 같아 기분이 상쾌합니다,22.02.17.
1227,늘쓰던제품이거쓰다 다른건 못쓰겠음개운한느낌이 좋아요,22.02.17.
1228,"항상 쓰던거라 믿고 구입했네요 입 냄새가 안
나서 좋아요",22.02.17.
1229,사용감 좋아요~ 마스크 쓰는 요즈음. 딱이에요,22.02.17.
1230,유통기한 2024년까지고 아주 잘 쓸 것 같습니다,22.02.17.
1231,늘쓰던 치약인데 홈쇼핑에서 구매했는데 갑자기 다 떨어져서 급하게 구매했읍니다 치약의 품질은 말할 필요 없는듯요,22.02.17.
1232,자주사용한 제품이라 재구매합니다,22.02.17.
1233,늘 쓰고잇어요~ 개운하니 조아요,22.02.17.
1234,상쾌해서 너무 좋아요!!만족해여,22.02.17.
1235,이 치약만 써요. 배송빨라요,22.02.17.
1236,제일 애용하는 치약입니다,22.02.17.
1237,입안이 상쾌하고 개운해요,22.02.17.
1238,상쾌하고 너무 좋아요,22.02.17.
1239,항상 쓰는 제품 ㅋㅋ,22.02.17.
1240,유명한 치약이라..사용해 보니 무난하게 사용할수 있는 상품입니다,22.02.17.
1241,"계속 이제품만 쓰고 있어요
다른건 못 쓰겠어요..",22.02.17.
1242,부모님께서 늘 쓰시는 치약이에요.다른 치약은 못 쓰시네요~~,22.02.17.
1243,치약 최고 입니다 이것만 쓸듯합니다.,22.02.17.
1244,내돈주고 치약 사보긴 처음이네요ㅋ 명절 선물세트로 받은것도 아직많이 쌓여있는데ㅋㅋ 구취가 얼마나 억제가 될런진 잘모르겠지만..ㅎ 써보고 한달후기 솔직후기로 또남길께요,22.02.16.
1245,상쾌해서 좋아요. 친구가 집에 와서 몇번 써보고 좋아서 따라 샀다네요 ㅎㅎ 다만 용기 뚜껑 열고 닫는게 뻑뻑해서 평소에 안닫고 사용중이에요. 이것만 개선되면 너무 완벽한 치약이 될 것 같아요~!,22.02.16.
1246,"좋다고 하니 한번 써보겠습니다
좋은성분 많이 들어가 있는 것 같긴 해요 설명서 보면",22.02.16.
1247,와 이렇게 성의없이 치약 배송오는 거 처음봐요^^ 안 터져서 다행이네요,22.02.16.
1248,"잘못 주문했지만, 그래도 만족해하며 잘 쓰고있어요. 감사합니다^^",22.02.16.
1249,포장상태가 최악이네요 택도 떨어지고 재구매 하고 싶지 않아요.,22.02.16.
1250,돌고돌아 다시 덴티스테 화이트플러스 씁니다,22.02.16.
1251,다른 치약보다 상쾌해서 자주 구입합니다,22.02.16.
1252,"항상 사용하고 있고
앞으로도 주욱입니다",22.02.16.
1253,"늘 사용하는제품이라 구매했어요
좋아요",22.02.16.
1254,가격도 괜찮고 구성도 좋아요~ 한번 써보고 괜찮아서 재주문합니다~ 잘 쓸게요~,22.02.16.
1255,일반치약보다 사이즈가 커요👍,22.02.16.
1256,가격도 착하고 사이즈고 크고 만족합니다 양치 후 개운하네요 이것만 씁니다,22.02.16.
1257,치약은 이제 이걸로 정착합니다,22.02.16.
1258,치약중에. 최고인거 같아요,22.02.16.
1259,양치후 입안이 깔끔합니다.,22.02.16.
1260,너무 만족하는 상품입니다.,22.02.16.
1261,확실히 입안이 상쾌해요~~,22.02.16.
1262,배송빨라요 추천드립니다,22.02.16.
1263,항상 주문해서 쓰는 치냑,22.02.16.
1264,언제사용해도 깔끔최고,22.02.16.
1265,저렴하고배송도빨라요,22.02.16.
1266,개운함이 너무 좋아요,22.02.16.
1267,개운해서 좋아요~~~,22.02.16.
1268,좋습니다. 좋아요..,22.02.16.
1269,"치약 별 고민없이 이 제품 구매합니다
부담없이 사용하기 편한 제품",22.02.16.
1270,좋은 가격에 좋은 제품을 구입했습니다!,22.02.16.
1271,추천합니다 최고입니다,22.02.16.
1272,좋은가격에 구매했습니다. 빠른배송도 감사합니다,22.02.16.
1273,너무너무너무너무 조아요,22.02.16.
1274,늘 사용하고 있는거라 제품은 좋아요이번 배송은 너무 느리네요,22.02.15.
1275,개운해요. 너무 화하면 부담스러운데 저에게는 적당하네요.,22.02.15.
1276,떨어지기전에 주문하는 상품입니다 다른거 못쓰겠어요,22.02.15.
1277,소개받고 주문했는데 써보니 입이 개운하고 좋아요,22.02.15.
1278,대량구매했구여.남편과딸이프레쉬해서좋아해여~~^^,22.02.15.
1279,화한걸 좋아해서 그런지 이치약 맘에 드네요 ㅎ,22.02.15.
1280,아들이 항상 텐티스테 치약만 사용합니다.,22.02.15.
1281,예전에 사용하고 좋아서 재구매 합니다,22.02.15.
1282,"양치한후 넘 상쾌하고 개운해요
좋아요~",22.02.15.
1283,상큼하고 깔끔해요~~계속쓰고싶은치약,22.02.15.
1284,다른치약보다 확실히 입안개운해요,22.02.15.
1285,쟁여놓고 써요. 좀 비싸긴해요,22.02.15.
1286,늘 쓰는 치약입니다 상쾌해요,22.02.15.
1287,항상 사용하고 있어 좋아요,22.02.15.
1288,뱌고이빠르고상품이조아요,22.02.15.
1289,항상 구매하는제품이에요,22.02.15.
1290,배송굿 써보니 좋아요.,22.02.15.
1291,교환 빨라서 좋았어요,22.02.15.
1292,항상 믿고쓰고있어요,22.02.15.
1293,믿고쓰는제품입니다. 꾸준히 잘쓰겠습니다.,22.02.15.
1294,양치하고나면 개운하고 냄새도안나요,22.02.15.
1295,빠른 배송 감사합니다. 제품도 마음에 드네요,22.02.15.
1296,추천합니다 재구매합니다,22.02.15.
1297,만족해요~~~~만족해요~~~~,22.02.15.
1298,좋아요😀👍😀👍😀👍😀👍😀,22.02.15.
1299,"아이들도 괜찮다고하네요 닦고난후 개운해요
좀더꾸준히사용해볼생각이에요",22.02.14.
1300,치약 이것만 사용해요 양치후 신거먹어도 안 신고 담날 깔끔합니다,22.02.14.
1301,"덴티스테 치약 양치후 상쾌합니다
가격만 조금 착했으면 좋겠네요",22.02.14.
1302,계속 사용하는 제품이라서 좋은 가격 구입으로 했습니다,22.02.14.
1303,ㅎㅎ 좋아하는 치약인데 저렴하게 잘쓸게여,22.02.14.
1304,향도 좋고 양도 생각보다 많아 괜찮아요,22.02.14.
1305,좋은상품 착한가격에 잘 받았어요,22.02.14.
1306,매번쓰던거라ㅠ잘쓰고있어요,22.02.14.
1307,개운해서 좋아요 마니파세요,22.02.14.
1308,자주사용하는데 제품입니다,22.02.14.
1309,빠른배송에 놀랐습니다.,22.02.14.
1310,"늘 쓰는 제품입니다.
다써가서 또 주문합니다.
하지만 200과 160 양의.차이를 못 느끼겠어요.
200트뷰가 얇아요",22.02.14.
1311,우선 치약 자체가 냄새가 쎄지 않아서 좋고 다만 치과 냄새 날수도있어요,22.02.14.
1312,시원하고 좋습니다요,22.02.14.
1313,꾸덕하지만 좋습니다,22.02.14.
1314,아주 만족합니다!!,22.02.14.
1315,아내가 참 좋아하는 치약입니다. 상쾌합니다.,22.02.14.
1316,역시 덴티스테.입냄새도 훨씬 덜해요.이것만 계속 쓰게되요,22.02.13.
1317,"상큼하고개운합니다.
뒤끝이 찝찝한 기분 하나도없어요",22.02.13.
1318,"항상 쓰는 치약입니다
배송도 빠르고 좋아요",22.02.13.
1319,다른제품 돌다가 결국 여기에 정착했어요,22.02.13.
1320,배송빠르고 치약이 넘넘 맘에들어요,22.02.13.
1321,항상쓰는 치약이예요 잘쓰고 있어요,22.02.13.
1322,항상 사용하는거지만 너무 좋습니다,22.02.13.
1323,항시 사용하는 제품입니다 개운하고 좋아요 이치약쓰다가 다른치약 못써요,22.02.13.
1324,계속 구매해서 사용하고 있어요,22.02.13.
1325,잘 쓰고 있어요. 꾸준히 쓸께요.,22.02.13.
1326,텁텁함도 덜하고 상쾌하네요~,22.02.13.
1327,깔끔하고 개운해서 좋아요~,22.02.13.
1328,사용후 개운하고 좋아요.,22.02.13.
1329,질리지않고 깔끔 개운함,22.02.13.
1330,늘 상쾌한 치약입니다,22.02.13.
1331,빠른배송 좋아요ㅋㅋ,22.02.13.
1332,"개운하고 계속 사용하는 제품입니다~
대형마트에서 구매하다가 코로난때문에 대형마트이용하기 조심스러워 인터넷에 검색하여 이사이트에서 구매했는데 배송도 빠르고 좋으네요~
다 쓰면 또 구매할께요~^^",22.02.12.
1333,"사은품으로 작은용량 휴대용 여러개 챙겨주셨어요.
잘쓸게요^^",22.02.12.
1334,늘 쓰는 제품인데. 싸게 잘 산것 같아요~마스크 팩 감사여:),22.02.12.
1335,"배송 빠르고
포장 양호
잘~쓸께요!!!
팩 서비스도 감사~",22.02.12.
1336,항상 주문하는 상품이에요. 상쾌하고 좋습니다~!,22.02.12.
1337,"뚜껑이 깨져서 왔어요ㅜㅜ
그냥 쓰긴하는데...
뚜껑 여닫을때.. 사용하기 불편하네요",22.02.12.
1338,다른 치약들에 비해 개운하고 상쾌해요,22.02.12.
1339,늘 쓰던거고 저렴하게 잘 구매했네요,22.02.12.
1340,사용전인데 좋다고해서 주문했어요,22.02.12.
1341,항상 잘 쓰는 재품이라 만족합니다,22.02.12.
1342,몇년째 덴티스테만 쓰고 있어요잉,22.02.12.
1343,너무 뻑뻑하고 짜기도 힘들어여,22.02.12.
1344,"개운해요
좀더 사용해보고싶어요",22.02.12.
1345,상쾌하고 개운해서 좋아요,22.02.12.
1346,진짜 최고의 치약입니다..,22.02.12.
1347,믿고쓰는 치약~~좋아요~~~,22.02.12.
1348,입안이 환하고 좋아요,22.02.12.
1349,첨써봅니다~~~~~~,22.02.12.
1350,제품 좋습니다. 사용 후 입 안이 개운하고 상쾌합니다.,22.02.12.
1351,"좋아요
개운해요 좋아요",22.02.12.
1352,"믿고구입한 덴티스테치약입니다
구취 미백까지 관리되는것 같아
자주 구매하고 어머님께도 추천했어요
튜브가 빡빡해서 치약짤때 힘들어요
조금 더 부드러웠으면 하는
바램입니다^,~♡",22.02.11.
1353,"쓰던 제품이에요
똑 떨어져서 주문했는데 잘 받았습니다
덴티스테 만큼 개운함이 오래가는 깔끔한 치약이 잘 없어요 :)",22.02.11.
1354,"치약 여러가지 많이 써봤는데
덴티스테 참 괜찮네요
개운하고 깔끔합니다",22.02.11.
1355,입자가 부드럽고 양치후 개운함 재구매 의사 있습니다,22.02.11.
1356,유명한 치약 할인받아 싸게 구매했으네요,22.02.11.
1357,처음 사용해보니 향도 좋고 개운하네요,22.02.11.
1358,좋아요 전에푸터 상용햇어요,22.02.11.
1359,상쾌해서 젤 맘에 들어요!!,22.02.11.
1360,제품 문제 없고 좋아요,22.02.11.
1361,시원한 향이 조아요,22.02.11.
1362,치약에 기대중입니다,22.02.11.
1363,이것만써요,22.02.11.
1364,잘쓰겠습니다 ㅎ감사합니다,22.02.11.
1365,잘 쓰고 있어용 ㅎㅎㅎ,22.02.11.
1366,만족합니다 만족합니다,22.02.11.
1367,떨어지기전에 빨리 샀어요 개운한치약중 최고예요 비싸긴한데 그만큼 좋아요 가끔씩 너무 치아가 마모되는건 아닐까 싶을만큼 매끈해져서 다른치약과 혼용해서 써야하나 생각도 들어요,22.02.10.
1368,매번 쓰는 제품입니다. 입안 상쾌하고 치아 미백효과있는것같아요,22.02.10.
1369,항상 쓰는 치약입니다. 양치 후 깔끔한 상쾌함이 너무 좋아요.,22.02.10.
1370,치약 새롭게 바꿔봤어요 평이 좋아서 믿으며 사용할게요,22.02.10.
1371,인터넷에서 처음 구매하는데 용량 가격 마음에 들어요!!! 다른 제품도 할인해주세요 싸게 잘샀어요~ 번창하세요!,22.02.10.
1372,좋아요 추천합니다. 배송지 바꾸어서 겨우 받았네요.,22.02.10.
1373,"종류별로 사용해보는중입니다
이게 기본인거같네요 아침엔 이거쓰고 저녁엔 다른 종류사용하고있어요 .",22.02.10.
1374,잘사용중 크기가너무컴 조금작았으면해요,22.02.10.
1375,다음날 텁텁하지 않고 정말 개운하고 좋음,22.02.10.
1376,쓰던거에요. 여기가 저렴해서 구매했어요,22.02.10.
1377,입냄새에 짱이에요 양치하고 개운해요,22.02.10.
1378,항상 쓰던 치약을 싸게 구입했네요,22.02.10.
1379,항상쓰는 치약이에요 ㅋ좋네요,22.02.10.
1380,온 가족이 잘 사용하고 있어요,22.02.10.
1381,아직사용전 잘써보것습ㄴㄱ다,22.02.10.
1382,치약중 젤 좋아요 개운합니다,22.02.10.
1383,치약 네이버 검색 1위 이길래 구입해봅니다. 한달 써보고 리뷰 쓰겠습니다.,22.02.10.
1384,가격은 비싸지만 개운해요~,22.02.10.
1385,부드럽고 상쾌함이 좋아요,22.02.10.
1386,치약 시원하고 좋아요,22.02.10.
1387,사용할수록 좋으네요.,22.02.10.
1388,늘쓰는상품 조아요^^,22.02.10.
1389,늘 사용하는 제품..빠른 배송 감사합니다,22.02.10.
1390,일년치 치약이 왕창 새해부터 치약복 왕창ㅎㅎ,22.02.10.
1391,그냥그냥그렇네요그래도 잘쓰고ㅎ ㅎ,22.02.10.
1392,배송빠르고 좋아요 좋아요,22.02.10.
1393,"개운한 느낌이 나서 가족 모두 사용하네요. 잘 받았지만, 비닐이 아닌 박스에다 포장해주면 더 좋았을텐데 아쉬움이 남네요.
뚜껑이 깨지지는 않았지만, 비닐포장이여서 배송시 부주의하게 다루면 깨질 수도 있어서요.",22.02.09.
1394,"10년째 쓰고 있는 치약이에요~
처음접했을때부터 지금까지 변함없이 상쾌하고 깔끔한 느낌이 너무 좋아요~~",22.02.09.
1395,항상 쓰는 제품입니다. 가격이 좀만 더 저렴했음 더 좋을 것 같아요.ㅎ,22.02.09.
1396,"200미리는 처음 써보는데 크고 좋으네요
구성이 딱 필요한 사이즈만 있어서 얼른 겟 했네요",22.02.09.
1397,"늘 쓰는 치약 너무 좋아요 ~
향도 개운함도 굿",22.02.09.
1398,너무 강하지않고 항상 사용하는 제품입니다,22.02.09.
1399,치약냄새가 강하지 않으면서 개운해요,22.02.09.
1400,"양치시 개운하고 좋아요
시린이에도 좋은거 같아요
아이들도 잘사용하네요 텁텁함이 없어 좋네요",22.02.09.
1401,치약중 최고네용 ㅎㅎ 이것만 써요,22.02.09.
1402,포장이 깔끔해요. 잘 받았습니다.,22.02.09.
1403,"입냄세가 많이 줄어요.
상쾌해요.",22.02.09.
1404,가성비 저렴해서 주문했습니다.,22.02.09.
1405,항상 쓰는거지만 만족합니다,22.02.09.
1406,"재구매제품
감사합니다",22.02.09.
1407,재구매 예정입니다!,22.02.09.
1408,좋아요 추천합니다.싸게 잘샀어요 늘쓰는건데 효과도 있어요,22.02.09.
1409,치약 요것 사용하다가 다른 것 못사용해요.강츄,22.02.09.
1410,총알배송 감사합니다,22.02.09.
1411,이거 한번쓰면 이거만 쓰게됨,22.02.09.
1412,늘 잘쓰고 있는 치약이라 쿠폰먹어여 쟁여뒀어요 아침에 일어났을 때 입이 텁텁하거나 교정유지장치끼시는 분들한테 추천해요!,22.02.08.
1413,입안이 자극적이진 않은데 오래 개운한 듯 합니다.적은 양으로도 충분히 양치가 가능해서 생각보다 오래 사용할 수 있네요,22.02.08.
1414,항상사용하는제품이에요. 배송도 빠르고 포장도 좋았어요.,22.02.08.
1415,재품이야 좋은건 다 알것같구요. 상쾌해서 좋아요,22.02.08.
1416,"아직 안써보았는데
치약 정착했으면 좋겠어요~",22.02.08.
1417,"10년 넘게 사용하고 있는데요
항상 만족해요",22.02.08.
1418,효과가 있는 치약이라 계속사용중,22.02.08.
1419,"시원하고 상쾌하고
깔끔한 느낌들어서 계속 사용하는 치약입니다.
좋아요~",22.02.08.
1420,써봤던 치약중에 최고입니다,22.02.08.
1421,처음 써보는데 괜찮습니다,22.02.08.
1422,배송 안전하게 잘왔어요,22.02.08.
1423,상쾌하고 배송 빨라요,22.02.08.
1424,"맨날 사용하는거에요.
배송이 엄청 빠르네요~ 다음날 옴 ㅋ",22.02.08.
1425,상쾌하고 가뿐하고 느낌이 있네요,22.02.08.
1426,애들이 사용하고 맘에들어 합니다 만족합니다,22.02.08.
1427,좋아용 내가 너무 많이 좋아해,22.02.08.
