,내용,날짜
1428,부드러운거품에~민트향이좋고~많이맵지않아서닦고나면상쾌합니다.입냄새제거에탁월^^,22.02.07.
1429,혼자 사용하는 거라 이정도면 충분히 오래 쓸수 있어요 저렴하게 잘 구매했습니당,22.02.07.
1430,"항상사용하던건데 인터넷에서 처음 주문해봐요
배송 빠르고 가격도 좋네요",22.02.07.
1431,좋아요 다음에 또 주문할 듯합니당 배송도 빠르고 넘나 좋은것,22.02.07.
1432,늘사욭하던가지만 상쾌하고 깔끔해요,22.02.07.
1433,덴티스테 치약만 쓰는데 역시 좋아요,22.02.07.
1434,가족들이 이 치약만 써요 좋습니다,22.02.07.
1435,인기있는 만큼 써보니깐 좋네요~~,22.02.07.
1436,우리집 애들 너무 좋아해요,22.02.07.
1437,덴티스테만 씁니당ㅋㅋ,22.02.07.
1438,상쾌하고 너무 좋아요,22.02.07.
1439,좋은거 같습니다. .,22.02.07.
1440,이제품 쓰다 다른제품은 못쓰겠어요.. 성분도 좋고 계속쓰려구요,22.02.07.
1441,"항상쓰는겁니다
고맙게 잘쓰고 있습니다",22.02.07.
1442,항상 사용하는 치약인데 이제까지 사용했던 치약 중 최고입니다,22.02.07.
1443,부모님께서 쓰시는거라 빨리배송되어 감사합니다.,22.02.07.
1444,배송엄청빨라요ㅎㅎ좋아요,22.02.07.
1445,개운해요ㅎㅎㅎ^^~~,22.02.07.
1446,다른거 쓰다가 다시 사용하게 ?는데 역시 너무 좋네요,22.02.06.
1447,"가격싸고 2번째 구매입니다.
부자되세요 사장님!^^",22.02.06.
1448,"아아 1위하는 이유가 있군요.
만족합니다",22.02.06.
1449,"치약은 덴티스트!!!
개운함이 오래갑니다",22.02.06.
1450,늘쓰던거라 다른거 못써요 ㅎ,22.02.06.
1451,제품 가성비가 너무 좋아요,22.02.06.
1452,사용하면 입이 깔끔해져요,22.02.06.
1453,매우 상쾌해서 좋네요,22.02.06.
1454,"개운한 느낌에 꾸준히 사용하고 있습니다
뚜껑부분이 진짜 불편하지만... 감안하고 사용중입니다",22.02.06.
1455,"치약은깨끗하게다뤄야해야할텐데아무렇게나던져넣은것같아기분이?지않아요
박스도뚫려있고요
그래도반품은귀찮아그냥씀니다ㅠㅠ",22.02.05.
1456,"늘 애용하는 치약임다 다른걸로 바꿨다가 다시 돌아왔네요 개운하고 깔끔합니다
구성이 알차고 가격도 좋네요",22.02.05.
1457,맵지 않고 깨끗하고 산뜻한 기분에요. 가성비가 좋은거 같지만 너무 비싸요,22.02.05.
1458,아직써보진않았지만 후기도 좋고 많이들 사용하는것같아서 사봤네요~~,22.02.05.
1459,써본 치약중에는 덴티스테가 제일 깔끔해서 좋더라구요. 휴대용 치약도 하나 더 와서 좋았어요,22.02.05.
1460,"암웨이 쓰다 바꿔봤는데 괸찬은거 같긴해요
조금 더 써봐야 할거같지만 나쁘진 않은거
같네요",22.02.05.
1461,아직 양치 안해봤지만 엄청 좋을 것 같은느낌,22.02.05.
1462,오랜만에 다시 사본 덴티스테 잘 쓸게요,22.02.05.
1463,치약 향이 건강한 느낌입니지,22.02.05.
1464,늘쓰던거 계속잘 쓰렵니다..^^,22.02.05.
1465,상쾌하고 개운하네요 좋아요,22.02.05.
1466,빠른배송으로 잘 받앗어요!,22.02.05.
1467,쓰던 치약이라 주문했어요.,22.02.05.
1468,성분좋아서 매번 이것만삼,22.02.05.
1469,싸고 양 많아요 감사해요,22.02.05.
1470,남편이 항상 이것만써요,22.02.05.
1471,빠르게 잘 받았습니다.,22.02.05.
1472,배송빠르고 제품도굿,22.02.05.
1473,좋아요~좋습니다:),22.02.05.
1474,잘 쓰고있어요~~~!,22.02.05.
1475,상쾌하고 좋아요 다른거써봐도 이게 젤 좋은거 같아요~~,22.02.05.
1476,"아직 신혼이라ㅋㅋ
항상 쟁여두는 제품이예요~
혹시나 아침에 일어나고 입냄새나면ㅋㅋ 곤란하니깐ㅋㅋ",22.02.05.
1477,좋아요..입냄새두 잡아주고 개운한 느낌이예요..항상 사용하고 있어요,22.02.04.
1478,"양치후에 상쾌하고 깔끔해서 좋아요.
이번에 저렴하게 구매했어요",22.02.04.
1479,항상 사용하던 제품이라 가격은 사악해도 잘쓰고 있어요,22.02.04.
1480,항상 잘 써요 저렴하게 삿어요 배송 진짜 빨라요,22.02.04.
1481,치약은 이것만 쓰고 있는데 상쾌하고 좋습니다.,22.02.04.
1482,"넘 좋습니다 ㅎㅎ
상쾌하고 양도 많고
잘 쓸게요",22.02.04.
1483,비싸긴해도 깔끔하고 맛이 안 남아서 좋아요,22.02.04.
1484,개운한지는 잘모르겠어요 텁텁하던데,22.02.04.
1485,양치질후입안이상쾌해서기분좋아요,22.02.04.
1486,배송 진짜 빠르고 제품 좋아요,22.02.04.
1487,재주문이에요 너무 좋아여,22.02.04.
1488,상쾌해요. 배송 빠릅니다.,22.02.04.
1489,뽀드득개운하게닦입니다,22.02.04.
1490,빠른배송 고맙습니다,22.02.04.
1491,입냄새도 잡아주는것같고 상쾌해요. 다만 뚜껑 열때 조금 불편해요.,22.02.04.
1492,"마누리가 쓰던거라 구입합니다.
잘 쓰겠습니다. ^^",22.02.04.
1493,좋아요좋아요좋아요 좋아요 😀,22.02.04.
1494,"진짜 치약유목민이였는데 와최고
마스크 껴서 침냄새 시른데 그것마저 잡아줌",22.02.03.
1495,전부터 계속 쓰던거 재구매했는대 입안이 깔끔하고 좋아요,22.02.03.
1496,"매번 쓰는 치약 이예요ㅋ
덴티스테 없으면 안되에~~~~",22.02.03.
1497,"항상 만족하는 제품입니다, 배송도 바로 왔어요",22.02.03.
1498,3년째 쓰고있는데 다른건 못쓰겠어요~~,22.02.03.
1499,"상쾌하고개운해요
강추합니다",22.02.03.
1500,"늘 재구매사용중
만족합니다",22.02.03.
1501,좋아요 👍 깔끔합니다 ^^,22.02.03.
1502,아직 좋은지 모르겠어요,22.02.03.
1503,좋습니다 만족스럽네요,22.02.03.
1504,아주 개운하고 좋아유,22.02.03.
1505,싸게 잘산듯요~~,22.02.03.
1506,배송 겁나빠르고 사은품으로 팩도주셧어용🥰🥰,22.02.03.
1507,지인이 좋다고 해서 구매했는데 입안이 개운하고 좋아요,22.02.02.
1508,"항상 쓰던거라 만족하며
쓰고 있어요~~",22.02.02.
1509,좋아요 유통기한듀 2024년으러 길어요,22.02.02.
1510,좀더 써봐야겠지만 느낌 괴안해요~^^,22.02.02.
1511,항상쓰고있엉노 입안이상쾌해요!!,22.02.02.
1512,양치후에엄청깔끔해요~,22.02.02.
1513,늘 쓰는제품이라 구매,22.02.02.
1514,상쾌해서 추천하고 싶은데 뚜껑 캡이 너무 빡빡해서 열기가 힘듭니다,22.02.02.
1515,상쾌하고 좋아요 전에 써보고 좋아서 오랜만에 재구매했어요,22.02.02.
1516,사용감이너무좋 포장도 너무 좋아요,22.02.02.
1517,"애용하는 치약입니다. 양치 후 상쾌,뽀득해요",22.02.01.
1518,사용하던 제품인데 만족합니다,22.02.01.
1519,좋아요배송빠르구요짱,22.02.01.
1520,배송이 빨라요 늘사용하는 치약이라 구매 하였습니다 감사합니다,22.02.01.
1521,사용 후 진짜 상쾌해요! 뚜껑열기가 조금 힘든데 적응함,22.01.31.
1522,선물했는데 좋다고하네요,22.01.31.
1523,그냥 ㄱㅊ은거같기도함,22.01.31.
1524,좋아요 입냄세저거완전좋아요,22.01.31.
1525,굳굳 네 좋습니다 굳굳굳,22.01.31.
1526,"원래 사용하던거라 항상 만족하며 사용합니다~
양치하고나면 입안이 상쾌해서 좋아요
배송도 빠르고 사용기한도 24년10월로 넉넉하네요",22.01.30.
1527,주변추천으로 샀는데 살짝 맵기도하지만 다른치약보다 훨씬 상쾌한느낌이 들어 만족합니다,22.01.30.
1528,좋아용!!! 매번 쓰던거 저렴하게 구매 했습니당,22.01.30.
1529,항상 만족하면서 쓰고있어용~~^^구성이좋아요,22.01.30.
1530,젤 개운해서 치약은 이것만 써요ㅋ,22.01.30.
1531,개운하고 잘 닦여서 쟁였습니다,22.01.30.
1532,역시 최고에 치약 입니다,22.01.30.
1533,좋아요 적극 추천합니다,22.01.30.
1534,입 냄새 제거에 특히 탁월하다고 생각이드는 제품 이라고 생각합니다,22.01.30.
1535,일단 두번 써봣는데 느낌은 좋은것 같아요.더써봐야 알겠지만 ㅎ,22.01.29.
1536,입안도 상쾌하고 너무 좋아요ㅠㅠ 담에 또 구매할게얌!!,22.01.29.
1537,"처쓰쓰고나선, 계속 이것만 씁니다~
깔끔~ 개운~ ㅊㅊ",22.01.29.
1538,항상 쓰던것 좋은 가격에 구매해서 좋아요,22.01.29.
1539,걍 입이 깔끔해서 😀 상쾌해요,22.01.29.
1540,좋아요 구취안나고 개운해용,22.01.29.
1541,배송도 적당하고 잘받았네요,22.01.29.
1542,"계속 쓰다보니 좋은건가 싶다가도
가끔 다른 집에 가거나 밖에서
급하게 닦을때 다른 치약 쓰면
세삼 이 치약이 개운하고 잘 닦인다는
느낌이 드네요~
화한 느낌도 과하지않고요ㅎ
뚜껑만 좀 잘 열렸으면 좋겠어요
늘 뚜껑이 불편하네요ㅠㅠ",22.01.28.
1543,백화점이나 올영에서 구매해서 쓰다 스토어 찾아보니 가격도 매장들보다 착하네요 그런데 포장은 좀 허술하네요 박스 테이핑이 너무 약해요,22.01.28.
1544,거품도 잘나고 사용하기 괜찮아요 그런데 치약이 단맛이 강하네요 뚜껑은 여전히 불편해요,22.01.28.
1545,"최고의 치약이죠 ㅎㅎ 늘 사용한 제품입니다ㅡ, 용량도 크고 좋아요",22.01.28.
1546,배송도 빠르고 제품도 만족합니다. 사이즈는 일반적으로 사용하는 것보다 훨씬더 큽니다. 두고두고 잘 쓰도록 하겠습니다. 굳굳,22.01.28.
1547,"항상 쓰던 제품입니다
아주 좋아요",22.01.28.
1548,저희 집은 항상 덴티스테만 써요^^,22.01.28.
1549,치카하고 나면 입안이 시원합니다,22.01.28.
1550,입안이 잘 마르지 않아서 좋아요,22.01.28.
1551,만족하며 잘 사용하고 있습니다.,22.01.28.
1552,배송도 빠르고 입안 향이 좋아요,22.01.28.
1553,빨리 잘 도착했어요 잘 쓸게여,22.01.28.
1554,깔끔해서 재구매합니다~,22.01.28.
1555,수요일엔 특가하라로 적립금도 받고 저렴하게 구입했어요. 근데 치약뚜껑이 깨져서 온게 있어서..,22.01.27.
1556,"좋아요
만족합니다
계속 재구매 하고 있어요",22.01.27.
1557,항상 쓰던 제품 용량 큰걸로 구매했습니다.,22.01.27.
1558,입덧이 넘 심한데 이 치약은 괜찮네여.ㅎㅎ,22.01.27.
1559,"포인트로 구매.좋네요~~

유통기한도 길고",22.01.27.
1560,온가족이 애정하는 치약입니다. 특히 저는 양치를 자주 하는편인데요 양치할때마다 상쾌함은 이루말할 수 없습니다!,22.01.27.
1561,저렴하게 잘 구매햇습니다~ 좋아요,22.01.27.
1562,순하고 개운한 느낌입니다..,22.01.27.
1563,신랑이좋타고 만족하네요,22.01.27.
1564,입냄새에 특히 좋아요!,22.01.27.
1565,"늘쓰던제품
좋아요...",22.01.27.
1566,좋나노넌오요욘요요요용ㅇ,22.01.27.
1567,개운하고 좋아요! 한번 써보면 다른 치약 못써요~재구매 합니다!!!,22.01.26.
1568,이닦고나면 기분이 상쾌해져요~ 늘 사용하던제품 . 좋습니다,22.01.26.
1569,배송 빠르고 냄새도 좋아요. 쓰고 나면 개운해요,22.01.26.
1570,입안도 개운하고 무엇보다 입냄새가 덜해요.,22.01.26.
1571,"추천 받아서 처음 구매해봤어요
기대됩니다",22.01.26.
1572,매번 쓰는거지만 이곳이 가장 저렴하네요,22.01.26.
1573,상쾌한 기분은 역시 덴티스테입니다,22.01.26.
1574,덴티스테 쓰고는 다른 치약 못 써요,22.01.26.
1575,늘 이것만써요 ㅎ.ㅎ,22.01.26.
1576,입안이 시원해요~~~,22.01.26.
1577,별루 쓰기가 불편하다고 가족들이~ 뚜껑도 잘닫기지 않고 끝까지 쓰기가 힘들다네요,22.01.26.
1578,이치약 쓰다 진짜 딴거 못쓰겠네요 진짜 상쾌하고 개운합니다,22.01.26.
1579,조아조아조아요……..,22.01.26.
1580,제품은 마음에 드는데 타사이트보다 비싸게 구입했네요.,22.01.25.
1581,매번사용하는데 깔끔해요 가격만 착하면 ...,22.01.25.
1582,"늘 사용하는겁니다
만족 입냄새 안남요",22.01.25.
1583,항상 쓰던제품 저렴하게 잘 샀습니다,22.01.25.
1584,"입안상쾌하고 양 많아서 좋아요
다만 뚜껑이 꽉 닫히는 편이라서 열때 조금 불편해요 그래도 좋아요",22.01.25.
1585,"향이 좋아요
치과 소독냄새",22.01.25.
1586,향도 좋고 나름 쓸만해요,22.01.25.
1587,좋은치약~잘쓰고있어요~,22.01.25.
1588,저렴하게 구매했네요...,22.01.25.
1589,늘 쓰던거 싸게샀어요,22.01.25.
1590,좋슺니다 좋습니다 젛습니다 좋습니다,22.01.25.
1591,제가 평소쓰던게 120이었단걸 이제 알았네요 ㅋㅋㅋ 너무나 합리적인 가격에 잘 구매했어요! 작은건 여행용으로 좋을거같아요,22.01.24.
1592,"브리즈먼도 써봣는데, 전 이게 더 나은것 같네요. 덜 뻑뻑한것 같아요.",22.01.24.
1593,"넘 조아용
이거 한번 쓰기.시작하면 다른 치약은
못쓰겠더라구용 ㅎ",22.01.24.
1594,소문이 자자해서 우선 하나만 구매했는데 아주 좋아요,22.01.24.
1595,향이 독하지 않고 성분도 순해서 좋아요!,22.01.24.
1596,아침에 일어났을 때 개운해요,22.01.24.
1597,배송도 빠르고 상춤 좋아요,22.01.24.
1598,많이파세요 감사합니다,22.01.24.
1599,너무 잘쓰고있어요!,22.01.24.
1600,아이낳고 이가 시려서 치약을 이것저것 써봤는데 이 제품이 제일 좋더라구요~그후론 쭈욱~쓰고있네요~양치한 후 상쾌하게 기분좋아져요,22.01.23.
1601,"재구매의사 100%
정말 만족하고 사는 치약이에영
인생치약 ..알아보고 저렴한 가격에 사서 만족스러워여
잘사용하고있슴니당 'ㅅ' 판매자님 감사해용 (하트)",22.01.23.
1602,향도 좋고 아침에 일어나도 입냄새 없어요 재구매 계획 있ㅂ니다 많이 파세요~~,22.01.23.
1603,"항상 쓰는 치약인데 많이 사니 더 저렴하네요
양치후 개운하고 향이 좋아요~~",22.01.23.
1604,배송은 느렸지만 늘 사용하는 재품이라 좋았습니다.,22.01.23.
1605,이전에도 입안이 상쾌해져서 다시 구매해 봅니다,22.01.23.
1606,사용하고 좋아서 지인에게 추천했어요~~^^,22.01.23.
1607,배송도 빠르고 아주 좋아요 또 시킬게요,22.01.23.
1608,언제나 배송 빠르고 제품 너무 좋아요~,22.01.23.
1609,좋은 가격에 구입했어요 감사합니다,22.01.23.
1610,좋은상품 저렴하게 잘 구매했습니다,22.01.23.
1611,치약은 비싸긴해도 덴티스테가 최고,22.01.23.
1612,배송빠르게오고 민트향이 좋아요,22.01.23.
1613,입냄새도 덜나고 정말좋아요,22.01.23.
1614,역시 믿고보는 치약입니다!,22.01.23.
1615,뒤끝이 깔끔해요 이 치약 쓰다 다른 치약 못 쓰겠어요,22.01.23.
1616,"치약은 요것만 씁니다
넘 좋아요 강추합니다~^^",22.01.23.
1617,두번째구매인데 이상품쓰다가 다른 치약 잘 못 쓰겠드라구요 상쾌하니 좋아요,22.01.22.
1618,처음 써봤는데 자극적이지 않고 개운해서 좋네요. 다 쓰면 또 구매할게요.,22.01.22.
1619,"매번쓰는 치약이에요
좋은구성 맘에들어요.",22.01.22.
1620,"아직 써보지 않았는데, 가격은 좀 있네요",22.01.22.
1621,배송도 빠르고 제품도 저렴하게 샀어요,22.01.22.
1622,"늘애용하는 치약입니다
좋아요",22.01.22.
1623,항상사용건데 다른거 잠깐 써보다 다시 써요 이게 제일 게운해요,22.01.21.
1624,입안이개운하고 입냄새도 나지않아 다른분들께추천할만한 상품,22.01.21.
1625,꾸준히 써요~양치후 개운함 땜에 재구매하게 되네요ㅋ,22.01.21.
1626,양치한 뒤에 상쾌함이 다른 치약보다 좋아요.,22.01.21.
1627,상쾌햐고 입냄새가 많이 안나서 좋아요,22.01.21.
1628,돈만큼 하는거 같아요. 잘쓸게요.,22.01.21.
1629,덴티스테야 뭐 말해뭐해요 좋됴,22.01.21.
1630,후기보고 구매했어요. 사용전,22.01.21.
1631,상쾌하고 기분좋아지는 치약,22.01.21.
1632,배송도 빠르고 너무 좋아요~,22.01.21.
1633,구성좋고 가격좋아서 겟!!!!,22.01.21.
1634,굳굳 항상잘쓰고있습니다,22.01.21.
1635,계속 구매할게욥 ㅎㅎ,22.01.21.
1636,"늘 사용하던거라 또 구매해요..
다른 구성보다 가격이 쬐끔 더 저렴했어요~^^",22.01.20.
1637,시원함도 적당하고 달지않은 민트라서 좋습니다 아침에도 깔끔해요,22.01.20.
1638,엄마가 항상 사용하셔서 주문해 드렸어요~~ 배송도 빠르고 좋아요,22.01.20.
1639,늘 사용하고 있어서 좋은상품 저렴하게 잘구매했어요,22.01.20.
1640,늘 쓰던 제품 저렴하게 샀어요 재구매 각입니다,22.01.20.
1641,이 치약은 리뷰가 필요없는 제품입니다,22.01.20.
1642,치약은 덴티스트가 제일 무난합니다,22.01.20.
1643,매번쓰고있는치약이에요 좋아요,22.01.20.
1644,그냥그렇재구매는없을듯별로임,22.01.20.
1645,시원하고 깔끔하니 만족합니다,22.01.20.
1646,사용후 입안의 냄새가 좋네요.,22.01.20.
1647,많이맵지않고 깔끔하네요,22.01.20.
1648,향좋고 양치할맛 납니다.,22.01.20.
1649,휴대용으로 적합합니다.,22.01.20.
1650,잘사용하고 있습니다,22.01.20.
1651,믿고 쓰는 치약이죠 !,22.01.20.
1652,항상 사용하는 상품이예요 떨어지기전에 재구매한거예요,22.01.20.
1653,"꾸준히 수년째 사용해요.
휴대용도 구매해 사용하구요.
인터넷이 훨씬 저렴해요^^",22.01.20.
1654,덴티스테 치약 써봤더니 참 좋네요 ㅎㅎㅎ 이제 다른 치약은 쓰지도 못해요ㅠ,22.01.20.
1655,"다음엔 치약만 많은 구성으로 사야겠어요~
빠른배송 감사합니다",22.01.20.
1656,감사합니다 잘 받았습니다 수고많습니다,22.01.20.
1657,양치한후 항상 잔여 입냄새때문에 고민이였는데 이 치약 쓴 후로 완벽 차단되었어요^^강추합니다,22.01.19.
1658,"작은용량샀는데 매우 빨리쓰네요
다음엔 큰거로 사려구요
치약에 예민한편인데 맘에들어요",22.01.19.
1659,확실히 아침까지 입 안이 덜 텁텁하고 개운합니다.,22.01.19.
1660,후기보고 믿고 구매핮니다 한달뒤에 봐요,22.01.19.
1661,향도좋고 입도개운하고 넘좋네요,22.01.19.
1662,항상 구매해서 쓰고 있습니다,22.01.19.
1663,괜찬네요잘쓰고있음ㅎ ㅎ,22.01.19.
1664,배송은 3일만에 받았습니다. 덴티스테치약 늘 쓰던거라 믿고 씁니다.,22.01.19.
1665,늘~ 쓰는제품 굿~~,22.01.19.
1666,좋다좋다해서 사봤어요 👍🏻,22.01.19.
1667,지인이 선물해줘서 사용했는데 남편이 자꾸 찾아서 구입하게 되네요,22.01.18.
1668,생각햇던거 만큼 시원하거나 하진 않아요 ㅠㅠ,22.01.18.
1669,매일 이걸로 양치합니당 신혼템이에요 ㅋㅋ,22.01.18.
1670,함상 사용하는치약 재구매했어요.,22.01.18.
1671,양치후 상쾌함이 오래지속되요,22.01.18.
1672,항상 구매해 사용하고 있어요,22.01.18.
1673,비싸지만 늘 사게 되는 치약,22.01.18.
1674,늘 쓰던 제품이라 만족해요,22.01.18.
1675,순해요 몸에 해롭지 않았음 해요,22.01.18.
1676,"다른치약썼다가 다시돌아왔어요
정말 제일 좋은거 같아요~~최고^^",22.01.17.
1677,이 닦고 화~~~~~ 한 느낌 너무 좋아요 ㅋㅋ 잘쓸께여ㅛ,22.01.17.
1678,입안깔끔하고 깨끗한데 뚜껑이 잘안열리네요ㅜ,22.01.17.
1679,몇년째 사용중인 치약입니다. 개운하고 좋아요.,22.01.17.
1680,늘 사용하는거에요 할인받아 잘 산거 같아요,22.01.17.
1681,살짝가격이 비싸긴한데 제품은 만족합니다,22.01.17.
1682,입안이 개운하고상쾌하네요 만족합니다,22.01.17.
1683,항상쓰는 치약 또 주문합니당~^^,22.01.17.
1684,"늘쓰는제품,이것만씁니다^^",22.01.17.
1685,이닦고 개유함이 참좋아요,22.01.17.
1686,항상쓰는 제품이라 좋아오,22.01.17.
1687,항상 쓰는 치약~ 좋아요,22.01.17.
1688,치약좋아요상쾌해요굿,22.01.17.
1689,집에 쟁여놓고 쓰고 있습니다..잘 닦이고 깔끔하니 입안이 시원합니다..,22.01.17.
1690,"좋아요
잘 쓰겠습니다",22.01.17.
1691,항상쓰던거에요 좋음,22.01.17.
1692,이 치약만 씁니다^^,22.01.17.
1693,마늘냄새도 잡아요 참 개운합니다 떨어져서 쟁입니다,22.01.17.
1694,압안이 개운합니다. 빠른 배송 고맙습니다.,22.01.17.
1695,덴티스테 시리즈중에서 플러스 화이트가 가장 좋은거 같아요. 7년 전에 우연히 홈쇼핑을 보면서 알게되어 짐까지 치약은 덴티스테를 고집하게 되네요. 하도 극찬을 하니 주변에서도 많이 바꾸시드라고요. 30% 적립이 있어 쟁여 놓으려고 구매했어요. 적극 추천합니다.,22.01.16.
1696,"좋은데 거의 다 써 갈때 이게 마지막인가 하면 또 짜서 쓰기 너무 힘들고 해서 잘라보면 꽤 많은 양이 남아있음
낭비
치약회사 상술 짜증남 비쌈",22.01.16.
1697,"좋은제품 보내줘서 감사해요
자주사용하는 치악 이네요
가족다 잘쓰고 있어요",22.01.16.
1698,입낸새가 갈수록 심해지는건 기분팃일지.. 암튼 깔끔하게 양치하고 있답니다.,22.01.16.
1699,상품평읽어보구구매했는데 정말개운하고상쾌하니아주 맘에드네요또구매할게요,22.01.16.
1700,상쾌한데 뚜껑이 잘 안따지네요 ㅠㅠ,22.01.16.
1701,"항상사용하고있는 제품이에요
좋아요",22.01.16.
1702,가격할인받고 7개나 받아서좋아요. 아주 상쾌하더라구요~포장도 과대포장도 없어좋아요.뽁뽁이는 진짜 쓰레기거든요.파손위험도 없구요.,22.01.16.
1703,배송도 빠르고 구성이 좋네요~^^,22.01.16.
1704,만족러워요 입안이 개운해요,22.01.16.
1705,예전에 쓴거보단 좀 매워요.,22.01.16.
1706,항상 쓰던 제품이라 좋아용,22.01.16.
1707,"배송도 2일만에 너무너무 빨리오고 맘에들어요
덴티스트로 양치후 너무개운하고 깔끔해요
향도 너무좋아서 더만족해요",22.01.16.
1708,"개운한 느낌이 있어서 잘 사용하고있어요
추천합니다",22.01.16.
1709,텐티스티만 사용해요 ㅡ 다른것은 조금 부족한것같아서 ㅡ 가글도 텐티 ㅡ사용해요ㅡ 아주 만족합니다,22.01.16.
1710,조아요조아요조아요 조아,22.01.16.
1711,예전에 써보고 좋았던게 생각나서 구입한건데 성분이 조금 바뀌었을까요? 전에 사용했을때보다 매운맛이 강해진거 같네요..그거 빼고는 입냄새도 덜하고 괜찮아요,22.01.15.
1712,상품평보고 기대를 많이 해서 그런가 서프라이즈한 느낌은없구 나쁘지않은ㄱ 정도인것 같아요 뚜껑케이스에 치약이 묻어나서 케이스는 별루,22.01.15.
1713,정말 개운합니다~~그래서 항상 이 치약만 써요,22.01.15.
1714,항상 이 치약만 사용해요!! 너무 좋습니당,22.01.15.
1715,잘 받았습니다. 너무 만족스럽고 좋아요!,22.01.15.
