,내용,날짜
1716,개운함 아침에 일어나서 더 좋아요,22.01.15.
1717,개운하고 좋아요. 또 구매할게요,22.01.15.
1718,상큼하고개운해서 좋아요,22.01.15.
1719,입냄새 안나고 상쾌해요,22.01.15.
1720,잘도착했어요 양 많아요,22.01.15.
1721,좋은데요 ㅋㅋ 감사해요,22.01.15.
1722,시원한 느낌이라 너무 좋아요. 개운해서 남편도 대만족 하고 있습니다. 용량도 큰거라 좋아요.,22.01.15.
1723,상쾌하고 좋아오!!,22.01.15.
1724,"항상 쓰던 치약이에요~
다른 치약은 이제 못쓰겠어요",22.01.15.
1725,늘 오프라인에서만 구매하다 온라인에서 구매해봐요~ 배송빠르고 만족합니다!,22.01.15.
1726,좋아여좋아여좋아여좋아여,22.01.15.
1727,"전부터 사용하던 제품이라 만족하나
배송시 포장이 조금 미흡한거 같네요
최소한 박스내에서 움직이지않게 고정이라도해서 보내주시지 그냥 막 담아서 보내준게 아쉽네요",22.01.14.
1728,뚜껑이 조금 뻑뻑한 느낌이 있지만 치약은 좋습니다 ^^,22.01.14.
1729,"상쾌하고좋아요..
가격도 배송 모두만족합니다..",22.01.14.
1730,매번 잘 쓰고있어요.개운하니 좋습니다.,22.01.14.
1731,정말 믿고쓰는 치약 몇년째 이거만써요,22.01.14.
1732,선물했는데 잘받았다네요 만족합니다,22.01.14.
1733,신랑이 이거만 쓰네요 아주 좋습니다,22.01.14.
1734,입안이 아주 상쾌해서 넘 좋아요,22.01.14.
1735,"좋네요ㅎ
엄청 상쾌해요ㅋㅋ",22.01.14.
1736,덕분에 입안이 상쾌합니다,22.01.14.
1737,늘 쓰던듯이 좋아요~👍,22.01.14.
1738,맘에 들어요 감사합니다,22.01.14.
1739,너무 상쾌해요 좋아요,22.01.14.
1740,늘 잘 쓰고있습니다.,22.01.14.
1741,언니 집에서 보고 써보고 싶어서 구매합니다.,22.01.14.
1742,"늘 잘쓰고 있어요~~^ 치약은 이게 좋아서 잘 씁니다만, 치약 짤때마다 깨끗하게 안나오고 지저분하게 되어져 그게 불편하네요~~ㅠㅠ",22.01.13.
1743,항상 쓰던 제품이에요 이번에 저렴하게 잘 삿어요 ㅋㅋ 제일 잘맞아요,22.01.13.
1744,항상 쓰는 재품입니다. 비싸지만 살수밖에 없는 치약,22.01.13.
1745,배송 빠르고 나이트 치약으로 좋습니다! 상쾌,22.01.13.
1746,가격이 비싸서 그렇지~~양치후 개운합니다,22.01.13.
1747,치약은 늘 덴티스테만 쓰고 있어요,22.01.13.
1748,거품잘 나오고 깨끗이 잘 딲어요.,22.01.13.
1749,늘 쓰던치약이라 구매햇어요,22.01.13.
1750,넘조이ㅠㅡ늘믿고삽ㄴ당,22.01.13.
1751,다른치약 못써요 이제 ..,22.01.13.
1752,생각했던 것 그대로에요,22.01.13.
1753,늘 쓰던거에요 좋아요!,22.01.13.
1754,항상 잘 쓰고 잇습니다 감사합니다,22.01.13.
1755,주문하고 바로 다음날 배송 받았어요~다른 곳과 비교해도 저렴한편이었고 사이즈 구성이 다양해서 더욱 좋네요.양치후 상쾌하고 구취도 주는 느낌이라 계속 사용중입니다.,22.01.12.
1756,이 치약이.입냄새도 덜 나게 하고 좋다고 하여서 주문 햇습니다 이 치약 꾸준히 쓰고 치아 건강이 더 좋아졋으면 해요 치아 미백 에도 효과가 잇길 바래요 ㅎㅎ 잘 사용 해보려구요 잘쓸게요,22.01.12.
1757,다른 치약 쓰다가 평 보고 바꿔봤어요. 일단 배송 빠르고 용량 넉넉하고 좋네요. 오늘 전 남은 치약 쓰고 남편이 새거 썼는데 게운하다고 합니다. 좋아요.,22.01.12.
1758,"텐디만 쓰다 다른 치약으로 바꿔 썼는데
입안 개운함이 오래가지 않아서 사논치약
다쓰고 다시 텐디로 갈아타네요",22.01.12.
1759,"언제나 저의 치아를 상쾌하게 해주는 치약입니다.
매번 살때마다 이 치약 밖에 못쓰겠어요",22.01.12.
1760,배송 빠르고 20g 미니 서비스를 보내주셨내요 ㅋ,22.01.12.
1761,배송빠르게 잘 받았어요 항상 쓰던거에용,22.01.12.
1762,"깨끗한 느낌, 안전을 위해 쓰고 있어요.",22.01.12.
1763,덴티스테는 없어는 안될 존재ㅎ,22.01.12.
1764,매번구매하는제품 맘에듭니다,22.01.12.
1765,"쟁여서 쓰는 치약이
👍",22.01.12.
1766,역시 최고~잘쓰겠습니다,22.01.12.
1767,개운합니다 강추에요,22.01.12.
1768,덴티스테 치약을 사용하고 나면서부터 다른 제품을 사용하면 입이 텁텁하네요.,22.01.12.
1769,"늘 구매하는 제품입니다
좋은구성 기대하겠습니다",22.01.12.
1770,"항상 사용하는 치약이고, 이 치약이 제일 개운해요~",22.01.12.
1771,"좋다고해서 사봤는데,
확실히 다른치약이랑 다르게 시원한 느낌이예요ㅎ
가격은 좀 있지만 만족합니다 ㅎ",22.01.11.
1772,쓰고나면 상쾌해서 항상 저녁용으로 잘써요행사자주해주세요!,22.01.11.
1773,처음 써보는데 여행용부터 개시해봤더니 개운하고 좋아요,22.01.11.
1774,치약을 많이 짜지않아도 괜찮네요 향도 무난하고 좋아요,22.01.11.
1775,"전부터 계속쓰던거에요
이제다른치약은못쓰겠어요",22.01.11.
1776,미니사이즈도 포함되어 있어서 휴대하기 좋아요.,22.01.11.
1777,너무 잘쓰고있습니다. 다음에도 구매하려구요!,22.01.11.
1778,막 그렇게 개운하거나 좋은지는 모르겠어요,22.01.11.
1779,여러치약 중 덴티스테가 제일 좋네요,22.01.11.
1780,완전 만족하면서 사용하고있어요!,22.01.11.
1781,좋아요 잘쓸께요. 감사합니다,22.01.11.
1782,언제나 사용하는 제품이예요,22.01.11.
1783,인생 치약입니다.넘 좋아요,22.01.11.
1784,항상이용했습니다. 좋아요,22.01.11.
1785,써봐야 좋은지 알겠습니다,22.01.11.
1786,잘받았습니다. 좋은제품,22.01.11.
1787,두번째주문인데조아요,22.01.11.
1788,많이저장해놓았네요..,22.01.11.
1789,"늘쓰던거예요
좋아요",22.01.11.
1790,좋아여~~~~~~~~~~~~~~~~~~,22.01.11.
1791,왕 시원합니다 쿨쿨,22.01.11.
1792,"N회차 구매입니다.
덴티스테 구매는 항상 gs 샵에서 하게 되네요",22.01.11.
1793,아침까지 개운하지 않습니다. 그래도 좋다고하니 써보겠습니다,22.01.11.
1794,"늘 사용하는제품이고,허브성분이 들어가 있어서 상쾌하고 좋습니다.",22.01.10.
1795,"그렇게 좋다는 아니지만
그래도 괜찮긴 하늣
가격이 좀 있어서..",22.01.10.
1796,늘 사용하던 제품을 좋은 가격에 구매한것같아요~^^,22.01.10.
1797,치약은 역시 덴티스텐 만족하며 잘 쓰고 있습니다,22.01.10.
1798,쓰던건데 구성이 맘에들어 여기서 구매했어요,22.01.10.
1799,입냄새는 잘모르겠고 잘 닦이는거같아여,22.01.10.
1800,덴티스테 사용할때마다 상쾌하고 좋아요,22.01.10.
1801,순하고 양치후에 잔여감이 적어요,22.01.10.
1802,이 치약만 써요 상쾌하고 좋아요,22.01.10.
1803,저렴한 가격으로잘산것같네요,22.01.10.
1804,항상써요 재구매 만족합니다,22.01.10.
1805,생각보다 시원함이 덜해요~~,22.01.10.
1806,즐겨쓰는 치약 좋아요~,22.01.10.
1807,좋은제품 잘 샀어요,22.01.10.
1808,양치하고 깔끔해서 좋아요. 확실히 구취도 없는것 같아요. 계속 사용하고 싶긴한데 가격이 좀 새서 ㅎㅎ 고민이 될것 같아요,22.01.10.
1809,아주아주 좋아요 굿굿,22.01.10.
1810,"이건 항상 쓰는 제품..
마일드도 어떨지 궁금한데, 안맞을까봐 못 시키고 있어요. 근데 고맙게 주시는 샘플? 여행용?은 똑같이 이 제품이라 아쉬워용ㅠ 그래도 고맙습니다ㅎㅎ",22.01.09.
1811,일단 깔끔하네요 가격이 싼편이 아니고 하니,22.01.09.
1812,늘 사용하는 제품입니다. 양치 후 개운해요!,22.01.09.
1813,항상 사던 치약이에요 개운하고 좋아요,22.01.09.
1814,잘사용하겠습니다 다쓰고또주문할게요,22.01.09.
1815,입안이 상큼하고 개운해서 좋아요,22.01.09.
1816,늘 쓴느 제품인데 비싸지만 만족,22.01.09.
1817,이빨이썩지않는좋은치얍이요,22.01.09.
1818,전부터 쓰던거라 만족합니다,22.01.09.
1819,매일 쓰는 덴티스테. 좋아요,22.01.09.
1820,입안이 상큼하고 개운해요,22.01.09.
1821,항상 이것만쓰고있어요,22.01.09.
1822,기존에 썼던 치약보다도 훨씬 좋습니다 너무 마음에 들고 다음에도 이 치약 계속 쓸 생각입니다,22.01.09.
1823,용량도빠르고 배송도빠르고 좋아요,22.01.09.
1824,"덴티스테 치약 너무 좋네요
저는 입냄새로 고민이 많았는데, 지인을 통해 알게된 덴티스트 치약!! 주문해서 써보니 정말 입냄새가 않나네요~~ 그리고 양치 할때 개운해요~~ 이 치약은 이가 하예지는 화이튼이 기능도 있다고 하니.... 기대가 되네요 ~~
배송도 빠르게 왔어요~~ 만족합니다~~",22.01.08.
1825,"새상품인지 반품상품을 다시 보낸건지 오랄린스중 하나가 입구가 꺽여 질질 새면서 왔네요
상자는 젖어있고 치약들은 원래 입구 막는 씰이 없나요? 상품 상태가 좋지않아 이것저것 찝찝하네요",22.01.08.
1826,이 치약 쓰고 다른 것 못써요 배송도 빠르고 좋아요,22.01.08.
1827,가격 적당하고 늘 쓰던 제품 이여서 구매했습니다,22.01.08.
1828,계속 구매하고있어요 남편이 이치약만 원해요,22.01.08.
1829,"지속적으로 상용하는 제품이지만 가격이 비싸지는것같아요
개운하고 상쾌하게 잘사용하고 있어요",22.01.08.
1830,치약은 그냥 덴티스테가 제일 좋아요 :-),22.01.08.
1831,아침에 상큼합니다 치약은 이것만 써요,22.01.08.
1832,빠른배송과 포장이 꼼꼼하네요,22.01.08.
1833,치약은항상요것만사서써요,22.01.08.
1834,원래쓰던제품에요 좋아요,22.01.08.
1835,치약 좋아요 향도좋구요,22.01.08.
1836,"치약 괜찮은 제품이예요

오랫동안 이 치약 사용하게 되네요",22.01.08.
1837,매번 구매하는거라 구매했어요! 저렴하게 잘산거 같아요,22.01.08.
1838,"배송은 빠르게왔어요.
포장은 실망., ㅠㅠ
상품이 조아도 ...
세심함이 부족하네요",22.01.08.
1839,감사합니다.잘쓰겠습니다 저렴히잘샀어요,22.01.08.
1840,"늘쓰는상품입니다.
가족모두만족합니다.",22.01.08.
1841,전에 쓰다가 다른치약으로 바꿔 썼었는데 너무 별로라서 다시 덴티스테로 갈아탔어요 ㅎㅎ 거품도 잘나고 무엇보다 양치하고나면 개운하고 시원해서 좋아요. 계속 덴티스테 쓰려구요.,22.01.07.
1842,치약은 덴티스테만 씁니다. 한번사면 1년치정도 사서 쟁여놓고 쓰네요. 무불소라 더 조아요. 많이파세요~,22.01.07.
1843,"여기가 가격이 제일 저렴한듯요.
상쾌하고 입냄새 덜라고 좋아요.",22.01.07.
1844,좋아요 항상애용하는 제품 아주 만족합니다,22.01.07.
1845,매번 구입해서 사용하고 있고 괜찮아요,22.01.07.
1846,덴티스테 좋아요 재구매의사잇어요,22.01.07.
1847,다른브렌드랑상쾌함에차이가크다.,22.01.07.
1848,입안의 상쾌함이 오래가서 좋아요~,22.01.07.
1849,가구손잡이 고급스럽고 좋네요,22.01.07.
1850,치약은 이것만 씁니다!!,22.01.07.
1851,좋아요 재구매하려구요,22.01.07.
1852,자연치약이라 좋아요,22.01.07.
1853,대용량이라 좋네요.,22.01.07.
1854,너무너무좋아요 이거만 써요,22.01.07.
1855,"덴티스테 5년넘게 사용중인데요
이번엔 사용하던거랑 비교해보니 성분도 조금틀리고
일반치약처럼 묽어요 개운한 느낌이 없습니다",22.01.06.
1856,"배송이 넘 넘 늦었는데, 미리 고지해주셔서 기다렸어요.. 제품은 늘 쓰던거라 넘넘 좋네요~",22.01.06.
1857,딸이한번 사서 써봤는데 너무 개운하고 깔끔해서 두세트 구매했어요 쟁여두고 써야겠어요,22.01.06.
1858,이거 쓰다가 다른ㄱㅓㄹ로 바꾸고 결국 다시 돌아왔어요,22.01.06.
1859,주변에서 좋다고 한 이유가 있네요. 넘 개운합니다,22.01.06.
1860,CJ 대한통운 파업임에도 빠른 배송 감사드립니다,22.01.06.
1861,늘 쓰는거라 저렴할 때 쟁여놨네여 번창하세요!,22.01.06.
1862,"지인이 사용하고 있어서 구매했어요
깔끔해요",22.01.06.
1863,개운해요~늘 쓰던거라 만족하며 써요,22.01.06.
1864,"상쾌하고 좋아요
항상 사용중입니다",22.01.06.
1865,"배송빠르고
아주좋아요",22.01.06.
1866,치약 상쾌하네요ㅎㅎ,22.01.06.
1867,아직 사용전이라... 좋다고 해서 구매해봤어요. 사용해보고 좋으면 또 구매하러 올게요. 빠른 배송 감사합니다,22.01.06.
1868,좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~좋아요~,22.01.06.
1869,미니어처도 함께 서비스로 보내주셨네요. 달지 았고 개운상쾌합니다. 좋아요.,22.01.05.
1870,항상 사용하는 제품이예요. 화한 상쾌함은 없어도 깨끗해진 느낌은 있어요,22.01.05.
1871,늘 애용하는 제품입니다. 가격이 비싼거 빼고는 넘 만족스러워요~,22.01.05.
1872,우연히 써보고 너무 좋아서 여기서 3개묶음으로 구매했습니다~,22.01.05.
1873,자주 구매해요 양치하고 나면 다른 제품보다 상쾌하니 좋아요,22.01.05.
1874,"배송도 빨리오고 제품도 좋아요
재구매의사있어요",22.01.05.
1875,한진택배로 보내줘서 고맙습니다수고하세요,22.01.05.
1876,엄청 크네요 오래쓸 것 같아요,22.01.05.
1877,두 번째 구입했습니다. 좋네요,22.01.05.
1878,좋아요 재구매의사있어요,22.01.05.
1879,깔끔하고상쾌합니다.,22.01.05.
1880,좋아요 늘쓰던거예요,22.01.05.
1881,사용 중인데 아직은,22.01.05.
1882,개운하고 좋습니다,22.01.05.
1883,좋은거알고샀어요 아침에도 남아있는냄새가없어서좋았어요,22.01.05.
1884,상쾌하니 좋아용!!,22.01.05.
1885,"치약 중에 가장 좋은거 같아요.
신랑도 이 치약만 찾아요 ㅎ ㅔ",22.01.05.
1886,조아요 마니마니파세요,22.01.05.
1887,비싼게 흠이라면 흠이죠,22.01.05.
1888,개운하니 너무 좋아요 좋아요,22.01.05.
1889,오랫동안 사용해온 제품이에요 너무 자극적이지 않고 깨끗하게 잘 닦이고 입냄새도 훨 덜 나는거 같아요,22.01.04.
1890,제형이 뻑뻑한건지 튜브를 세게 눌러 짜야 되니 불편합니다 역시나 국산이 최고네요,22.01.04.
1891,거품도 풍성하게 잘나고 다 닦고나면 뽀득거리고 게운한느낌이에요.,22.01.04.
1892,"상품구성이 좋은것같아요! 늘 쓰고 있습니다.
입안이 개운해지고, 입안에 냄새가 사라져요.",22.01.04.
1893,사용해보고 싶었는데 너무 개운하고 양도 많고 좋아요,22.01.04.
1894,수년전 처음 사용후 계속 이제품만 애용하고 있어요,22.01.04.
1895,뚜껑 열고 닫기가 좀 빡신데 시원합니다,22.01.04.
1896,이 치약 좋아요상쾌함이 오래갑니다,22.01.04.
1897,완전 좋아요 대량구매해야겠어요,22.01.04.
1898,깔끔하고 좋아서 항상 애용해요,22.01.04.
1899,좋아용 또 구매할 생각 입니다,22.01.04.
1900,매번 쓰던거라 또 구매합니다,22.01.04.
1901,사용해본치약중최고깔끔해요,22.01.04.
1902,만족합니다 재구매예정,22.01.04.
1903,치약은 덴티스테입니다,22.01.04.
1904,쓰던거라 역시 좋네요.,22.01.04.
1905,항상 쓰는 치약입니자,22.01.04.
1906,입안이 개운하네요,22.01.04.
1907,"향도 좋고, 구취도 덜 나는 것 같아요. 추천합니다! 양도 많아요~",22.01.04.
1908,처음사용해본제품이지만 만족한 제품입니다.,22.01.04.
1909,항상 쓰는 제품입니다 저렴하고 빠른 배송 감사합니다,22.01.04.
1910,빠른배송감사합니당 ㅎㅎㅎ 넘좋네요,22.01.04.
1911,뚜껑에 계속 묻고 깔끔하게 관리가 힘들어요,22.01.03.
1912,"상쾌하고 좋아요
거품도 잘나고",22.01.03.
1913,늘 사용하던 치약입니다,22.01.03.
1914,싸게 잘 구입했습니다~,22.01.03.
1915,매년 쓰는제품 좋아요,22.01.03.
1916,이 치약밖에 안씁니다,22.01.03.
1917,"잘사용하고 있습니다.
감사합니다.",22.01.03.
1918,가격이 비싸서 그렇지 다른치약에 비해 사용하고 나면 정말 깔끔합니다. 계속 써야겠어요.,22.01.02.
1919,사용후 상ㄱ큼함과 깔끔함으로 몇년째 쓰는 제품입니다,22.01.02.
1920,흄쇼핑에서 늘 사서 쓰던 제품인데 싸게 잘 삿네요.,22.01.02.
1921,"상쾌해요
좋은 가격에 잘 구매했네요",22.01.02.
1922,고민했던건데 역시나만족합니다,22.01.02.
1923,쓰고나서 개운한게 딱 좋아요,22.01.02.
1924,양치후 개운함이 오래갑니다,22.01.02.
1925,배송이 너무빨라 좋아요,22.01.02.
1926,항상 이 치약만 씁니다. 진짜 과하지도 않고 맛있게 개운한 치약,22.01.02.
1927,항상잘이용하고있습니다감사합니다,22.01.02.
1928,"저렴하게 구매 잘했습니다.
만족합니다~~",22.01.02.
1929,배송 진짜빠르네요~ 굿!!,22.01.02.
1930,"여러치약 써본후 정착함
다들 좋은거 아시죠? 이번엔 수량좀 많이 시켰더니 휴대용두 샘플 보내주셨네요
잘 쓰겠습니다. 번창하세요~",22.01.01.
1931,뚜껑이 뻣뻣하고 사용하기 좀 불편한 것 빼고는 내용물은 좋은것 같아요 상쾌함이 오래가요,22.01.01.
1932,늘 쓰는 제품이라 떨어지기 전에 또 쟁여두었어요독하지 않으면서 입안이 상쾌해요~~,22.01.01.
1933,사용한지 2일째입니다. 애들이 입냄새가 안난다고 하네요. 신기합니다. 역시 소문이 거짓말이 아니군요. 대박!!!,22.01.01.
1934,"입 안이 상쾌해져요
잘 사용하겠습니다",22.01.01.
1935,6년정도 이 제품만 써요. 좋아요,22.01.01.
1936,개운함이 달라요 이것만 써요,22.01.01.
1937,늘 믿고쓰는 치약입니다 🙂,22.01.01.
1938,너무 좋네요^^ 정말좋아요,22.01.01.
1939,기대한것보다 좋습니다,22.01.01.
1940,양치하고 나서 개운함이 정말 오래 갑니다 가격이 조금 있지만 다른치약은 안쓰고 항상 덴티스테로만 쓰네요,21.12.31.
1941,입냄새제거에 탁월하다고 해서 처음 구매해봤아요 구성도 좋고 저렴하게 가성비좋게 잘 산거같네요!,21.12.31.
1942,그동안 써왔던 치약들중에 제일 시원했어요!!,21.12.31.
1943,소문듣고 구매합니다. 잘쓰고 다시 평쓸게요,21.12.31.
1944,이 치약만 쓰게 되네요 배송이 빨랐습니다,21.12.31.
1945,"자녀가 추천해줘서 주문했는데
좋아요~^^",21.12.31.
1946,아침에 입에서 냄새안나서 좋으네요,21.12.31.
1947,감사합니다 재구매 의사 있어요,21.12.31.
1948,아주 만족 합니다. 좋아요.,21.12.31.
1949,배송 빠르고 재품 좋아요,21.12.31.
1950,아주마니만족하고있다요,21.12.31.
1951,상쾌한 치약입니다 좋앙6,21.12.31.
1952,저희가족은 이것만써요,21.12.31.
1953,아침에 개운합니다아,21.12.31.
1954,가성비 정말 좋아요,21.12.31.
1955,저렴하게 잘 구매했어요 타 사이트보다 훨씬 저렴하네요만족합니다^^~~,21.12.31.
1956,"상큼해요
매번 구매해요
쟁긴지 모르고 또 구매했네요 ㅎ",21.12.31.
1957,"개운하면서 성분 괜찮은 치약은 덴티스테더라구요.
칫솔도 첨 사서 썼는데 힘도 있으며 부드러워서 만족합니다!",21.12.30.
1958,"브리즈먼 주문해서 쓰다가, 이 제품이 가성비 있어서, 주문했는데, 기대 이상입니다. 개운하고 상쾌해요",21.12.30.
1959,배송 빠르고 타 사이트보다 조금 저렴하게 구매했어요,21.12.30.
1960,"항상 쓰는제품이라 쟁여두네요 ㅎ
넘 상쾌하고 좋아여",21.12.30.
1961,물건 잘 받았습니다 늘 사용하던 제품이라 좋아요,21.12.30.
1962,"개운하고 좋아요
아침에 사용하면 상쾌합니다.",21.12.30.
1963,처음써보는데 향이 독특하고 입안이 싸하네요,21.12.30.
1964,입냄새 잡아주고 입안이 개운해서 좋습니다.,21.12.30.
1965,좋아서 항상쓰고 있는 제품입니다,21.12.30.
1966,상품배송 품질 모두 만족합니다,21.12.30.
1967,좋아요 완전 개운 또 살게요,21.12.30.
1968,전 덴티스테만 사용합니다.,21.12.30.
1969,가격과 품질 모두 좋아요,21.12.30.
1970,입안이 개운하고 시원함,21.12.30.
1971,괜찮아서 재구매합니다,21.12.30.
1972,항상 사용하는 제품이예요~~~상쾌하고 너무너무 좋지요~~~한번 사용하면 다른 제품 사용 못하지요...ㅎㅎ저렴하게 구입한듯해요,21.12.30.
1973,재구매합니다 좋아요 좋아요,21.12.30.
1974,구매한지는 좀 됐는데 좋다해서 계속 이것만 사용하고 있어요 솔직히 잘 닦이는 건 모르겠지만 개운하긴 해요 가격은 좀 사악하죠 안 좋은 성분이 뭐가 들어갔다고 하는거 같은데 가격도 비싸면서 왜 그런게 들어가 있을까요? ㅜ,21.12.29.
1975,"사용하던 제품이라 망설임없이 구매했는데...
160g짜리보다 뚜껑 여닫기가 힘이 들어 불편하네요~
양치 후 입안이 개운해서 좋아요~",21.12.29.
1976,사람들이 많이 찾는 이유가 있었네요입안이 깔끔하고 그 깔끔함이 오래가요일반 치약처럼 맵지않고요~저렴할때 쟁여놔야겠어요,21.12.29.
1977,확실히 다른 치약보다 입안에 개운함이 오래가는것같아 좋습니다,21.12.29.
1978,요즘엔 제가 쉽이 많이 없어도 이 제푸만 고집하네요,21.12.29.
1979,상쾌하고 텁텁함이 없어요 엄마가 좋아하시네요,21.12.29.
1980,늘 써오던 제품이에요 저렴하게 잘 샀습니다,21.12.29.
1981,추천받아서 써봤는데 깔끔하고 좋아요.,21.12.29.
1982,습관이 되버려서 이치약만 쓰게되네요,21.12.29.
1983,인생 치약입니다. 배송 빨라요,21.12.29.
1984,쓰던ㄱᆞㅣ에ᄋᆢㅜ 개운해요,21.12.29.
1985,개운하고 좋은 치약입니다,21.12.29.
1986,양치후 상쾌한것 같음,21.12.29.
1987,"하나당 8800원대 좋은 가격에 잘 샀어요~
제품은 좋지만 치약마다 저 설명택은 왜 달아놓는건지...ㅜ
가위로 떼어내 버리는거 아주 귀찮아요~~
불필요한 포장 개선해 주시길 바래요",21.12.28.
1988,"치약크기가 너무 큰거 아닌가 싶었는데
좋아요~ 잘 사용하고 있어요",21.12.28.
1989,치약항도 산뜻하구 닦구나면 유난히 상콰한게 기분이 아주좋아서 계속시켜서 사용하구 있어요~^^,21.12.28.
1990,"늘 쓰는상ㅈ품입니다.
다른 치약은 못쓰겠어요",21.12.28.
1991,상쾌함에 항상 재구매하고 있습니다,21.12.28.
1992,늘 쓰던거. 배송 빠르고 조하요,21.12.28.
1993,매번 만족하고 구입중인 치약^^,21.12.28.
1994,이거한번 쓰면 딴거못씀ㅎㅎ,21.12.28.
1995,한번 써보랴고 샀어요 ㅎㅎ,21.12.28.
1996,지인소개로 주문했어요,21.12.28.
1997,늘 쓰던제품 좋습니다,21.12.28.
1998,항상 잘 쓰고있어요,21.12.28.
1999,굿굿 좋아요~~^^,21.12.28.
